Player,Pos,home_team,team,week,year,game_id
Joe Burrow,QB,0,Bengals,5.0,2022,79
Joe Mixon,RB,0,Bengals,5.0,2022,79
Ja'Marr Chase,WR,0,Bengals,5.0,2022,79
Tee Higgins,WR,0,Bengals,5.0,2022,79
Tyler Boyd,WR,0,Bengals,5.0,2022,79
Hayden Hurst,TE,0,Bengals,5.0,2022,79
Cordell Volson,OL,0,Bengals,5.0,2022,79
La'el Collins,T,0,Bengals,5.0,2022,79
Jonah Williams,T,0,Bengals,5.0,2022,79
Alex Cappa,G,0,Bengals,5.0,2022,79
Ted Karras,C,0,Bengals,5.0,2022,79
Trey Hendrickson,DE,0,Bengals,5.0,2022,79
Sam Hubbard,DE,0,Bengals,5.0,2022,79
Josh Tupou,DT,0,Bengals,5.0,2022,79
Zachary Carter,DT,0,Bengals,5.0,2022,79
B.J. Hill,DT,0,Bengals,5.0,2022,79
Logan Wilson,LB,0,Bengals,5.0,2022,79
Germaine Pratt,LB,0,Bengals,5.0,2022,79
Chidobe Awuzie,CB,0,Bengals,5.0,2022,79
Eli Apple,CB,0,Bengals,5.0,2022,79
Vonn Bell,S,0,Bengals,5.0,2022,79
Jessie Bates III,S,0,Bengals,5.0,2022,79
