#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:58,JAX 20,3,1:37,1,Punt,1,Jaguars,5.0,2022,72
2,1,10:13,JAX 3,6,3:03,54,Punt,1,Jaguars,5.0,2022,72
3,1,5:25,JAX 32,11,4:03,60,Field Goal,1,Jaguars,5.0,2022,72
4,2,12:24,JAX 8,8,4:17,55,Downs,1,Jaguars,5.0,2022,72
5,2,3:23,JAX 23,9,3:17,51,Field Goal,1,Jaguars,5.0,2022,72
6,3,15:00,JAX 25,9,4:56,68,Interception,1,Jaguars,5.0,2022,72
7,3,1:54,JAX 9,10,4:27,53,Downs,1,Jaguars,5.0,2022,72
8,4,10:21,JAX 20,3,0:22,-5,Punt,1,Jaguars,5.0,2022,72
9,4,3:11,JAX 14,9,1:30,36,Downs,1,Jaguars,5.0,2022,72
10,4,0:41,JAX 13,7,0:41,34,Interception,1,Jaguars,5.0,2022,72
