Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Jeff Wilson,SFO,17,120,1,6.0,94,5.5,26,1.5,1,17.0,5.0,2022,76
Tevin Coleman,SFO,8,23,1,2.0,14,1.8,9,1.1,0,,5.0,2022,76
Deebo Samuel,SFO,2,12,0,0.0,8,4.0,4,2.0,0,,5.0,2022,76
Jimmy Garoppolo,SFO,1,-1,0,1.0,-1,-1.0,0,0.0,0,,5.0,2022,76
Brock Purdy,SFO,1,-1,0,,-1,-1.0,0,0.0,0,,5.0,2022,76
Christian McCaffrey,CAR,14,54,1,3.0,29,2.1,25,1.8,0,,5.0,2022,76
D'Onta Foreman,CAR,2,2,0,1.0,0,0.0,2,1.0,0,,5.0,2022,76
D.J. Moore,CAR,1,8,0,0.0,7,7.0,1,1.0,0,,5.0,2022,76
