Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tyler Lockett,SEA,6,5,104,2,4.0,99,19.8,5,1.0,22.5,0,,0,0.0,0,158.3,5.0,2022,74
D.K. Metcalf,SEA,8,5,88,1,2.0,49,9.8,39,7.8,11.1,0,,1,12.5,0,139.6,5.0,2022,74
Noah Fant,SEA,5,3,49,0,2.0,38,12.7,11,3.7,10.4,0,,0,0.0,0,92.9,5.0,2022,74
Will Dissly,SEA,3,2,21,0,1.0,9,4.5,12,6.0,4.7,0,,1,33.3,0,86.8,5.0,2022,74
DeeJay Dallas,SEA,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7,5.0,2022,74
D'Wayne Eskridge,SEA,1,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6,5.0,2022,74
Alvin Kamara,NOR,6,6,91,0,2.0,1,0.2,90,15.0,0.2,2,3.0,0,0.0,0,118.7,5.0,2022,74
Chris Olave,NOR,6,4,54,1,3.0,51,12.8,3,0.8,11.8,0,,0,0.0,0,134.7,5.0,2022,74
Marquez Callaway,NOR,3,2,5,0,1.0,5,2.5,0,0.0,8.0,0,,0,0.0,0,70.1,5.0,2022,74
Adam Trautman,NOR,3,2,32,1,1.0,25,12.5,7,3.5,13.3,0,,1,33.3,0,141.7,5.0,2022,74
Juwan Johnson,NOR,2,1,13,0,1.0,5,5.0,8,8.0,6.0,0,,0,0.0,0,70.8,5.0,2022,74
Keith Kirkwood,NOR,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,5.0,2022,74
Tre'Quan Smith,NOR,4,1,10,0,1.0,4,4.0,6,6.0,11.5,0,,2,50.0,1,0.0,5.0,2022,74
