Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Saquon Barkley,NYG,13,70,1,2.0,59,4.5,11,0.8,0,,5.0,2022,66
Daniel Jones,NYG,10,37,0,3.0,34,3.4,3,0.3,0,,5.0,2022,66
Matt Breida,NYG,4,14,0,1.0,5,1.3,9,2.3,0,,5.0,2022,66
Gary Brightwell,NYG,2,5,1,1.0,3,1.5,2,1.0,0,,5.0,2022,66
Daniel Bellinger,NYG,1,2,1,1.0,0,0.0,2,2.0,0,,5.0,2022,66
Jamie Gillan,NYG,1,-3,0,,-3,-3.0,0,0.0,0,,5.0,2022,66
Aaron Jones,GNB,13,63,0,3.0,42,3.2,21,1.6,0,,5.0,2022,66
AJ Dillon,GNB,6,34,0,2.0,31,5.2,3,0.5,0,,5.0,2022,66
Christian Watson,GNB,1,-3,0,,-3,-3.0,0,0.0,0,,5.0,2022,66
