#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,LAR 25,3,1:33,-2,Fumble,1,Rams,5.0,2022,78
2,1,13:27,LAR 25,8,3:53,29,Blocked Punt,1,Rams,5.0,2022,78
3,1,8:43,LAR 25,7,3:21,65,Field Goal,1,Rams,5.0,2022,78
4,1,2:00,LAR 5,6,4:06,27,Punt,1,Rams,5.0,2022,78
5,2,11:00,LAR 17,3,1:29,83,Touchdown,1,Rams,5.0,2022,78
6,2,7:59,LAR 25,3,1:32,3,Punt,1,Rams,5.0,2022,78
7,2,3:21,LAR 20,10,2:58,36,Punt,1,Rams,5.0,2022,78
8,3,8:11,LAR 25,9,5:25,17,Punt,1,Rams,5.0,2022,78
9,3,0:30,DAL 29,4,1:56,-4,Missed FG,1,Rams,5.0,2022,78
10,4,12:33,LAR 10,3,1:24,7,Punt,1,Rams,5.0,2022,78
11,4,5:32,LAR 25,6,2:03,50,Interception,1,Rams,5.0,2022,78
12,4,2:21,LAR 46,4,0:50,17,Fumble,1,Rams,5.0,2022,78
