Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Matt Ryan,IND,1,1,0,1,5.0,2022,65
Deon Jackson,IND,13,62,0,17,5.0,2022,65
Phillip Lindsay,IND,11,40,0,15,5.0,2022,65
Nyheim Hines,IND,1,3,0,3,5.0,2022,65
Alec Pierce,IND,0,0,0,0,5.0,2022,65
Michael Pittman Jr.,IND,0,0,0,0,5.0,2022,65
Parris Campbell,IND,0,0,0,0,5.0,2022,65
Ashton Dulin,IND,0,0,0,0,5.0,2022,65
Kylen Granson,IND,0,0,0,0,5.0,2022,65
Mo Alie-Cox,IND,0,0,0,0,5.0,2022,65
Jelani Woods,IND,0,0,0,0,5.0,2022,65
Russell Wilson,DEN,4,22,0,18,5.0,2022,65
Melvin Gordon,DEN,15,54,0,17,5.0,2022,65
Mike Boone,DEN,7,38,0,18,5.0,2022,65
Montrell Washington,DEN,1,9,0,9,5.0,2022,65
Devine Ozigbo,DEN,1,2,0,2,5.0,2022,65
Courtland Sutton,DEN,0,0,0,0,5.0,2022,65
Jerry Jeudy,DEN,0,0,0,0,5.0,2022,65
Eric Saubert,DEN,0,0,0,0,5.0,2022,65
KJ Hamler,DEN,0,0,0,0,5.0,2022,65
Albert Okwuegbunam,DEN,0,0,0,0,5.0,2022,65
Tyrie Cleveland,DEN,0,0,0,0,5.0,2022,65
Eric Tomlinson,DEN,0,0,0,0,5.0,2022,65
Andrew Beck,DEN,0,0,0,0,5.0,2022,65
