Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Ryan Tannehill,TEN,15,25,181,1,0,5,45,61,95.6,5.0,2022,75
Derrick Henry,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Robert Woods,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Kyle Philips,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Austin Hooper,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,,5.0,2022,75
Carson Wentz,WAS,25,38,359,2,1,3,17,75,102.9,5.0,2022,75
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Curtis Samuel,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
John Bates,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Cam Sims,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
Cole Turner,WAS,0,0,0,0,0,0,0,0,,5.0,2022,75
