Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,3.0,-14.91,-9.36,-3.75,-7.25,11.36,8.57,1.8,7.59,7.4,-2.12,3.05,3.8,-2.69,5.36,5.0,2022,65
Broncos,-3.0,-11.36,-8.57,-1.8,-7.59,14.91,9.36,3.75,7.25,-7.4,-3.05,2.12,2.69,-3.8,-5.36,5.0,2022,65
