Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Gardner Minshew II,PHI,24,40,355,2,2,0,0,48,84.9,16.0,2022,235
Miles Sanders,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
Kenneth Gainwell,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
DeVonta Smith,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
A.J. Brown,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
Dallas Goedert,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
Quez Watkins,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
Zach Pascal,PHI,0,0,0,0,0,0,0,0,,16.0,2022,235
Dak Prescott,DAL,27,35,347,3,1,6,43,52,124.3,16.0,2022,235
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
T.Y. Hilton,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
Noah Brown,DAL,0,0,0,0,0,0,0,0,,16.0,2022,235
