#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:16,DAL 25,5,1:58,22,Interception,1,Cowboys,16.0,2022,235
2,1,9:18,DAL 25,14,7:26,75,Touchdown,1,Cowboys,16.0,2022,235
3,2,14:52,PHI 47,6,3:18,47,Touchdown,1,Cowboys,16.0,2022,235
4,2,7:08,DAL 25,13,5:19,72,Field Goal,1,Cowboys,16.0,2022,235
5,2,0:06,DAL 25,1,0:06,-1,End of Half,1,Cowboys,16.0,2022,235
6,3,15:00,DAL 14,3,1:23,6,Punt,1,Cowboys,16.0,2022,235
7,3,9:00,DAL 25,9,3:59,49,Field Goal,1,Cowboys,16.0,2022,235
8,3,4:11,PHI 31,5,1:59,31,Touchdown,1,Cowboys,16.0,2022,235
9,4,9:59,DAL 25,8,4:10,75,Touchdown,1,Cowboys,16.0,2022,235
10,4,4:19,DAL 40,6,2:00,31,Field Goal,1,Cowboys,16.0,2022,235
11,4,2:07,PHI 21,5,0:26,13,Field Goal,1,Cowboys,16.0,2022,235
12,4,0:14,DAL 19,1,0:14,-1,End of Game,1,Cowboys,16.0,2022,235
