Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Jaire Alexander,GNB,1,6,6,100.0%,55.0,9.2,9.2,0.0,65.3,6.5,39.0,16.0,0,0,0,0.0,0,4,1,20.0%,16.0,2022,237
Rasul Douglas,GNB,1,9,5,55.6%,140.0,28.0,15.6,1.0,97.9,11.2,53.0,87.0,0,0,0,0.0,0,3,0,0.0%,16.0,2022,237
Adrian Amos,GNB,0,4,4,100.0%,107.0,26.8,26.8,0.0,118.7,25.5,102.0,5.0,0,0,0,0.0,0,11,0,0.0%,16.0,2022,237
Preston Smith,GNB,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,-1.0,-1.0,9.0,1,0,1,1.0,2,5,0,0.0%,16.0,2022,237
Jarran Reed,GNB,0,0,0,,,,,,,,,,0,0,1,1.0,2,6,0,0.0%,16.0,2022,237
Justin Hollins,GNB,0,0,0,,,,,,,,,,1,2,0,0.0,2,3,0,0.0%,16.0,2022,237
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,16.0,2022,237
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,16.0,2022,237
Quay Walker,GNB,0,3,0,0.0%,,,0.0,,39.6,5.0,,,1,0,0,0.0,0,1,0,0.0%,16.0,2022,237
De'Vondre Campbell,GNB,1,1,0,0.0%,,,0.0,,0.0,8.0,,,0,0,0,0.0,0,3,0,0.0%,16.0,2022,237
Eric Rowe,MIA,0,6,5,83.3%,73.0,14.6,12.2,0.0,117.4,9.0,49.0,24.0,1,0,0,1.0,1,6,0,0.0%,16.0,2022,237
Jerome Baker,MIA,0,6,5,83.3%,27.0,5.4,4.5,0.0,85.4,1.0,5.0,22.0,4,0,0,0.0,0,3,0,0.0%,16.0,2022,237
Xavien Howard,MIA,0,6,4,66.7%,50.0,12.5,8.3,0.0,92.4,9.0,24.0,26.0,0,0,0,0.0,0,4,0,0.0%,16.0,2022,237
Kader Kohou,MIA,1,9,4,44.4%,77.0,19.3,8.6,0.0,35.2,16.7,58.0,19.0,0,0,0,0.0,0,5,0,0.0%,16.0,2022,237
Jevon Holland,MIA,0,3,2,66.7%,9.0,4.5,3.0,0.0,70.1,3.0,7.0,2.0,0,0,0,0.0,0,8,0,0.0%,16.0,2022,237
Andrew Van Ginkel,MIA,0,1,1,100.0%,-5.0,-5.0,-5.0,0.0,79.2,-5.0,-5.0,0.0,8,1,0,0.0,1,2,0,0.0%,16.0,2022,237
Elandon Roberts,MIA,0,1,1,100.0%,2.0,2.0,2.0,0.0,79.2,-3.0,-3.0,5.0,6,0,0,1.0,1,7,0,0.0%,16.0,2022,237
Jaelan Phillips,MIA,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,3.0,3.0,1.0,3,0,0,0.0,0,6,0,0.0%,16.0,2022,237
Samuel Eguavoen,MIA,0,1,1,100.0%,1.0,1.0,1.0,1.0,118.7,1.0,1.0,0.0,0,0,0,0.0,0,0,0,,16.0,2022,237
Bradley Chubb,MIA,0,0,0,,,,,,,,,,4,0,1,0.0,1,1,0,0.0%,16.0,2022,237
Duke Riley,MIA,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,0,0,,16.0,2022,237
Elijah Campbell,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,16.0,2022,237
Verone McKinley,MIA,0,1,0,0.0%,,,0.0,,39.6,10.0,,,1,0,0,0.0,0,1,0,0.0%,16.0,2022,237
Melvin Ingram,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,16.0,2022,237
Keion Crossen,MIA,0,2,0,0.0%,,,0.0,,39.6,24.0,,,0,0,0,0.0,0,1,0,0.0%,16.0,2022,237
