Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Packers,6.0,-3.46,2.54,-5.7,-1.7,2.13,-3.27,5.4,17.26,6.52,-3.48,6.87,0.58,-0.81,3.36,16.0,2022,237
Dolphins,-6.0,-2.13,3.27,-5.4,-17.26,3.46,-2.54,5.7,1.7,-6.52,-6.87,3.48,0.81,-0.58,-3.36,16.0,2022,237
