Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Gardner Minshew II,PHI,2,1,16.0,2022,235
Miles Sanders,PHI,1,1,16.0,2022,235
Kenneth Gainwell,PHI,0,0,16.0,2022,235
DeVonta Smith,PHI,0,0,16.0,2022,235
A.J. Brown,PHI,0,0,16.0,2022,235
Dallas Goedert,PHI,0,0,16.0,2022,235
Quez Watkins,PHI,0,0,16.0,2022,235
Zach Pascal,PHI,0,0,16.0,2022,235
Dak Prescott,DAL,1,0,16.0,2022,235
Ezekiel Elliott,DAL,0,0,16.0,2022,235
Tony Pollard,DAL,0,0,16.0,2022,235
CeeDee Lamb,DAL,0,0,16.0,2022,235
T.Y. Hilton,DAL,0,0,16.0,2022,235
Dalton Schultz,DAL,0,0,16.0,2022,235
Michael Gallup,DAL,0,0,16.0,2022,235
Jake Ferguson,DAL,0,0,16.0,2022,235
Noah Brown,DAL,0,0,16.0,2022,235
