Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Andy Dalton,NOR,0,0,0,0,0,16.0,2022,230
Alvin Kamara,NOR,4,2,34,0,29,16.0,2022,230
Taysom Hill,NOR,0,0,0,0,0,16.0,2022,230
David Johnson,NOR,1,1,8,0,8,16.0,2022,230
Adam Prentice,NOR,0,0,0,0,0,16.0,2022,230
Rashid Shaheed,NOR,5,4,41,0,16,16.0,2022,230
Juwan Johnson,NOR,2,1,9,0,9,16.0,2022,230
Keith Kirkwood,NOR,2,0,0,0,0,16.0,2022,230
Deshaun Watson,CLE,0,0,0,0,0,16.0,2022,230
Nick Chubb,CLE,1,1,10,0,10,16.0,2022,230
Kareem Hunt,CLE,3,3,14,0,15,16.0,2022,230
Amari Cooper,CLE,10,6,72,0,21,16.0,2022,230
David Bell,CLE,2,1,18,0,18,16.0,2022,230
David Njoku,CLE,5,2,14,0,8,16.0,2022,230
Michael Woods II,CLE,1,1,5,0,5,16.0,2022,230
Donovan Peoples-Jones,CLE,5,1,2,0,2,16.0,2022,230
