Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jerry Jeudy,DEN,10,6,117,0,4.0,87,14.5,30,5.0,13.9,1,6.0,1,10.0,0,100.8,16.0,2022,238
Courtland Sutton,DEN,7,5,64,0,3.0,61,12.2,3,0.6,17.6,0,,0,0.0,1,60.1,16.0,2022,238
Greg Dulcich,DEN,8,4,39,1,2.0,26,6.5,13,3.3,12.0,0,,0,0.0,2,64.1,16.0,2022,238
Chase Edmonds,DEN,2,2,22,0,1.0,3,1.5,19,9.5,1.5,0,,0,0.0,0,112.5,16.0,2022,238
Latavius Murray,DEN,3,1,6,0,0.0,-6,-6.0,12,12.0,-1.7,0,,0,0.0,0,42.4,16.0,2022,238
Freddie Swain,DEN,2,1,11,0,1.0,6,6.0,5,5.0,7.0,0,,0,0.0,1,27.1,16.0,2022,238
Marlon Mack,DEN,1,0,0,0,0.0,0,,0,,3.0,0,,0,0.0,0,39.6,16.0,2022,238
Jalen Virgil,DEN,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,16.0,2022,238
Tyler Higbee,LAR,11,9,94,2,6.0,22,2.4,72,8.0,2.1,1,9.0,0,0.0,0,141.9,16.0,2022,238
Brycen Hopkins,LAR,3,3,57,0,3.0,43,14.3,14,4.7,14.3,2,1.5,0,0.0,0,118.7,16.0,2022,238
Van Jefferson,LAR,5,3,19,0,1.0,14,4.7,5,1.7,6.8,0,,0,0.0,0,67.9,16.0,2022,238
Brandon Powell,LAR,3,3,12,0,1.0,-4,-1.3,16,5.3,-1.3,0,,0,0.0,0,83.3,16.0,2022,238
Cam Akers,LAR,2,2,29,0,2.0,-9,-4.5,38,19.0,-4.5,3,0.7,0,0.0,0,118.7,16.0,2022,238
Tutu Atwell,LAR,2,2,14,0,1.0,13,6.5,1,0.5,6.5,0,,0,0.0,0,95.8,16.0,2022,238
Malcolm Brown,LAR,1,1,2,0,0.0,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2,16.0,2022,238
Kyren Williams,LAR,1,1,3,0,0.0,-6,-6.0,9,9.0,-6.0,0,,0,0.0,0,79.2,16.0,2022,238
