Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,16.0,3.0,1.63,1.7,-4.41,14.15,6.47,5.41,-1.22,-5.11,-4.57,1.22,-0.59,-0.7,-0.47,16.0,2022,225
Jets,-16.0,-14.15,-6.47,-5.41,1.22,-3.0,-1.63,-1.7,4.41,5.11,-1.22,4.57,0.7,0.59,0.47,16.0,2022,225
