Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Falcons,-7.0,-7.26,0.7,-7.96,-1.14,-2.18,-0.48,-1.7,0.0,3.42,-2.1,4.1,-0.49,-1.18,3.09,16.0,2022,226
Ravens,7.0,2.18,0.48,1.7,0.0,7.26,-0.7,7.96,1.14,-3.42,-4.1,2.1,1.18,0.49,-3.09,16.0,2022,226
