Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Derek Carr,LVR,0,0,16.0,2022,236
Josh Jacobs,LVR,0,0,16.0,2022,236
Darren Waller,LVR,0,0,16.0,2022,236
Hunter Renfrow,LVR,0,0,16.0,2022,236
Ameer Abdullah,LVR,0,0,16.0,2022,236
Foster Moreau,LVR,0,0,16.0,2022,236
Davante Adams,LVR,0,0,16.0,2022,236
Mack Hollins,LVR,0,0,16.0,2022,236
Keelan Cole,LVR,0,0,16.0,2022,236
Brandon Bolden,LVR,0,0,16.0,2022,236
Kenny Pickett,PIT,0,0,16.0,2022,236
Najee Harris,PIT,0,0,16.0,2022,236
Jaylen Warren,PIT,0,0,16.0,2022,236
Connor Heyward,PIT,0,0,16.0,2022,236
Pat Freiermuth,PIT,0,0,16.0,2022,236
Diontae Johnson,PIT,0,0,16.0,2022,236
George Pickens,PIT,0,0,16.0,2022,236
Steven Sims,PIT,0,0,16.0,2022,236
Zach Gentry,PIT,0,0,16.0,2022,236
Derek Watt,PIT,0,0,16.0,2022,236
