0,1,week,year,game_id
Won Toss,Packers (deferred),16.0,2022,237
Roof,outdoors,16.0,2022,237
Surface,grass,16.0,2022,237
Duration,2:59,16.0,2022,237
Attendance,66328,16.0,2022,237
Weather,"45 degrees, relative humidity 68%, wind 14 mph",16.0,2022,237
Vegas Line,Miami Dolphins -3.5,16.0,2022,237
Over/Under,49.5 (under),16.0,2022,237
