Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Justin Herbert,LAC,24,31,235,0,1,4,22,26,84.7,16.0,2022,240
Austin Ekeler,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Joshua Kelley,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Keenan Allen,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Mike Williams,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Josh Palmer,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Tre' McKitty,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Donald Parham,LAC,0,0,0,0,0,0,0,0,,16.0,2022,240
Nick Foles,IND,17,29,143,0,3,7,39,19,31.9,16.0,2022,240
Zack Moss,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Jordan Wilkins,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Jelani Woods,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Alec Pierce,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Parris Campbell,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Deon Jackson,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,16.0,2022,240
