Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Taylor Heinicke,WAS,0,0,0,0,0,16.0,2022,234
Carson Wentz,WAS,0,0,0,0,0,16.0,2022,234
Brian Robinson Jr.,WAS,1,0,0,0,0,16.0,2022,234
Jonathan Williams,WAS,3,2,28,0,21,16.0,2022,234
Antonio Gibson,WAS,3,2,21,0,12,16.0,2022,234
Curtis Samuel,WAS,5,5,52,1,20,16.0,2022,234
Terry McLaurin,WAS,5,4,77,1,51,16.0,2022,234
Jahan Dotson,WAS,9,6,76,1,25,16.0,2022,234
Logan Thomas,WAS,8,6,35,0,15,16.0,2022,234
Brock Purdy,SFO,0,0,0,0,0,16.0,2022,234
Ray-Ray McCloud,SFO,1,0,0,0,0,16.0,2022,234
Christian McCaffrey,SFO,2,2,12,0,6,16.0,2022,234
Tyrion Davis-Price,SFO,0,0,0,0,0,16.0,2022,234
George Kittle,SFO,8,6,120,2,34,16.0,2022,234
Brandon Aiyuk,SFO,7,5,81,0,54,16.0,2022,234
Jauan Jennings,SFO,3,2,21,0,15,16.0,2022,234
