Player,Pos,home_team,team,week,year,game_id
Justin Herbert,QB,0,Chargers,16.0,2022,240
Austin Ekeler,RB,0,Chargers,16.0,2022,240
Keenan Allen,WR,0,Chargers,16.0,2022,240
Mike Williams,WR,0,Chargers,16.0,2022,240
Josh Palmer,WR,0,Chargers,16.0,2022,240
Tre' McKitty,TE,0,Chargers,16.0,2022,240
Trey Pipkins,T,0,Chargers,16.0,2022,240
Matt Feiler,G,0,Chargers,16.0,2022,240
Jamaree Salyer,G,0,Chargers,16.0,2022,240
Zion Johnson,G,0,Chargers,16.0,2022,240
Corey Linsley,C,0,Chargers,16.0,2022,240
Morgan Fox,DL,0,Chargers,16.0,2022,240
Sebastian Joseph-Day,DT,0,Chargers,16.0,2022,240
Khalil Mack,OLB,0,Chargers,16.0,2022,240
Kyle Van Noy,OLB,0,Chargers,16.0,2022,240
Kenneth Murray,LB,0,Chargers,16.0,2022,240
Drue Tranquill,LB,0,Chargers,16.0,2022,240
Bryce Callahan,CB,0,Chargers,16.0,2022,240
Michael Davis,CB,0,Chargers,16.0,2022,240
Asante Samuel Jr.,CB,0,Chargers,16.0,2022,240
Derwin James,S,0,Chargers,16.0,2022,240
Nasir Adderley,S,0,Chargers,16.0,2022,240
