Player,Pos,home_team,team,week,year,game_id
Russell Wilson,QB,0,Broncos,16.0,2022,238
Latavius Murray,RB,0,Broncos,16.0,2022,238
Courtland Sutton,WR,0,Broncos,16.0,2022,238
Jerry Jeudy,WR,0,Broncos,16.0,2022,238
Greg Dulcich,TE,0,Broncos,16.0,2022,238
Eric Tomlinson,TE,0,Broncos,16.0,2022,238
Quinn Meinerz,OL,0,Broncos,16.0,2022,238
Billy Turner,OL,0,Broncos,16.0,2022,238
Cameron Fleming,T,0,Broncos,16.0,2022,238
Dalton Risner,G,0,Broncos,16.0,2022,238
Graham Glasgow,G,0,Broncos,16.0,2022,238
Jonathan Harris,DL,0,Broncos,16.0,2022,238
DeShawn Williams,DL,0,Broncos,16.0,2022,238
D.J. Jones,DT,0,Broncos,16.0,2022,238
Baron Browning,OLB,0,Broncos,16.0,2022,238
Jonathon Cooper,OLB,0,Broncos,16.0,2022,238
Josey Jewell,LB,0,Broncos,16.0,2022,238
Alex Singleton,LB,0,Broncos,16.0,2022,238
Damarri Mathis,CB,0,Broncos,16.0,2022,238
Patrick Surtain II,CB,0,Broncos,16.0,2022,238
Kareem Jackson,S,0,Broncos,16.0,2022,238
Justin Simmons,S,0,Broncos,16.0,2022,238
