Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,1,49ers,16.0,2022,234
Christian McCaffrey,RB,1,49ers,16.0,2022,234
Brandon Aiyuk,WR,1,49ers,16.0,2022,234
Jauan Jennings,WR,1,49ers,16.0,2022,234
Tyler Kroft,TE,1,49ers,16.0,2022,234
George Kittle,TE,1,49ers,16.0,2022,234
Aaron Banks,OL,1,49ers,16.0,2022,234
Jake Brendel,OL,1,49ers,16.0,2022,234
Spencer Burford,OL,1,49ers,16.0,2022,234
Trent Williams,T,1,49ers,16.0,2022,234
Mike McGlinchey,T,1,49ers,16.0,2022,234
Arik Armstead,DL,1,49ers,16.0,2022,234
Samson Ebukam,DE,1,49ers,16.0,2022,234
Nick Bosa,DE,1,49ers,16.0,2022,234
Javon Kinlaw,DT,1,49ers,16.0,2022,234
Dre Greenlaw,LB,1,49ers,16.0,2022,234
Fred Warner,LB,1,49ers,16.0,2022,234
Azeez Al-Shaair,LB,1,49ers,16.0,2022,234
Charvarius Ward,CB,1,49ers,16.0,2022,234
Deommodore Lenoir,DB,1,49ers,16.0,2022,234
Talanoa Hufanga,S,1,49ers,16.0,2022,234
Tashaun Gipson,S,1,49ers,16.0,2022,234
