0,1,week,year,game_id
Won Toss,Giants (deferred),16.0,2022,233
Roof,dome,16.0,2022,233
Surface,sportturf,16.0,2022,233
Duration,3:04,16.0,2022,233
Attendance,66919,16.0,2022,233
Vegas Line,Minnesota Vikings -4.0,16.0,2022,233
Over/Under,49.5 (over),16.0,2022,233
