#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,CHI 36,8,5:19,64,Touchdown,1,Bears,16.0,2022,227
2,1,6:22,CHI 42,7,3:38,25,Downs,1,Bears,16.0,2022,227
3,2,12:53,CHI 34,5,2:43,1,Punt,1,Bears,16.0,2022,227
4,2,7:53,BUF 38,8,4:32,19,Field Goal,1,Bears,16.0,2022,227
5,2,0:51,CHI 28,2,0:51,-1,End of Half,1,Bears,16.0,2022,227
6,3,10:51,CHI 25,4,2:07,9,Fumble,1,Bears,16.0,2022,227
7,3,7:57,CHI 25,3,1:26,5,Punt,1,Bears,16.0,2022,227
8,3,4:23,CHI 11,3,1:46,2,Punt,1,Bears,16.0,2022,227
9,3,0:24,CHI 33,5,2:25,53,Downs,1,Bears,16.0,2022,227
10,4,12:13,BUF 18,4,1:54,1,Field Goal,1,Bears,16.0,2022,227
11,4,9:13,CHI 21,3,1:52,-2,Punt,1,Bears,16.0,2022,227
12,4,3:45,CHI 25,4,1:37,-4,Downs,1,Bears,16.0,2022,227
13,4,1:02,CHI 25,5,1:02,25,Interception,1,Bears,16.0,2022,227
