Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Cardinals,-3.0,-13.64,-11.11,-1.87,-9.86,4.6,-1.08,4.34,7.07,6.77,-1.69,2.77,5.01,-1.58,2.26,16.0,2022,239
Buccaneers,3.0,-4.6,1.08,-4.34,-7.07,13.64,11.11,1.87,9.86,-6.77,-2.77,1.69,1.58,-5.01,-2.26,16.0,2022,239
