Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Trevor Lawrence,JAX,7,51,1,15,16.0,2022,225
Travis Etienne,JAX,22,83,0,19,16.0,2022,225
Jamycal Hasty,JAX,3,10,0,6,16.0,2022,225
Snoop Conner,JAX,2,5,0,3,16.0,2022,225
Christian Kirk,JAX,1,4,0,4,16.0,2022,225
Evan Engram,JAX,0,0,0,0,16.0,2022,225
Dan Arnold,JAX,0,0,0,0,16.0,2022,225
Marvin Jones,JAX,0,0,0,0,16.0,2022,225
Jamal Agnew,JAX,0,0,0,0,16.0,2022,225
Zay Jones,JAX,1,-3,0,-3,16.0,2022,225
C.J. Beathard,JAX,3,-3,0,-1,16.0,2022,225
Zach Wilson,NYJ,1,1,0,1,16.0,2022,225
Chris Streveler,NYJ,9,54,0,14,16.0,2022,225
Ty Johnson,NYJ,2,7,0,6,16.0,2022,225
Michael Carter,NYJ,2,6,0,3,16.0,2022,225
Tyler Conklin,NYJ,0,0,0,0,16.0,2022,225
C.J. Uzomah,NYJ,0,0,0,0,16.0,2022,225
Garrett Wilson,NYJ,0,0,0,0,16.0,2022,225
Elijah Moore,NYJ,0,0,0,0,16.0,2022,225
Corey Davis,NYJ,0,0,0,0,16.0,2022,225
Zonovan Knight,NYJ,6,-2,0,4,16.0,2022,225
