Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,15.0,30.2,17.01,13.48,0.0,-9.31,-18.02,6.71,4.99,-3.52,-6.84,7.33,-0.12,-4.23,0.34,16.0,2022,228
Lions,-15.0,9.31,18.02,-6.71,-4.99,-30.2,-17.01,-13.48,0.0,3.52,-7.33,6.84,4.23,0.12,-0.34,16.0,2022,228
