Player,Pos,home_team,team,week,year,game_id
Davis Mills,QB,0,Texans,16.0,2022,231
Royce Freeman,RB,0,Texans,16.0,2022,231
Brandin Cooks,WR,0,Texans,16.0,2022,231
Chris Moore,WR,0,Texans,16.0,2022,231
Jordan Akins,TE,0,Texans,16.0,2022,231
Jeff Driskel,TE,0,Texans,16.0,2022,231
A.J. Cann,OL,0,Texans,16.0,2022,231
Laremy Tunsil,OL,0,Texans,16.0,2022,231
Scott Quessenberry,OL,0,Texans,16.0,2022,231
Tytus Howard,OL,0,Texans,16.0,2022,231
Charlie Heck,OL,0,Texans,16.0,2022,231
Jerry Hughes,DL,0,Texans,16.0,2022,231
Roy Lopez,DL,0,Texans,16.0,2022,231
Ogbonnia Okoronkwo,DL,0,Texans,16.0,2022,231
Maliek Collins,DL,0,Texans,16.0,2022,231
Christian Kirksey,LB,0,Texans,16.0,2022,231
Christian Harris,LB,0,Texans,16.0,2022,231
Desmond King,DB,0,Texans,16.0,2022,231
Steven Nelson,DB,0,Texans,16.0,2022,231
Jonathan Owens,DB,0,Texans,16.0,2022,231
Jalen Pitre,DB,0,Texans,16.0,2022,231
Tavierre Thomas,DB,0,Texans,16.0,2022,231
