Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Taylor Heinicke,WAS,1,1,16.0,2022,234
Carson Wentz,WAS,0,0,16.0,2022,234
Brian Robinson Jr.,WAS,0,0,16.0,2022,234
Jonathan Williams,WAS,0,0,16.0,2022,234
Antonio Gibson,WAS,0,0,16.0,2022,234
Curtis Samuel,WAS,0,0,16.0,2022,234
Terry McLaurin,WAS,0,0,16.0,2022,234
Jahan Dotson,WAS,0,0,16.0,2022,234
Logan Thomas,WAS,0,0,16.0,2022,234
Brock Purdy,SFO,0,0,16.0,2022,234
Ray-Ray McCloud,SFO,0,0,16.0,2022,234
Christian McCaffrey,SFO,0,0,16.0,2022,234
Tyrion Davis-Price,SFO,0,0,16.0,2022,234
George Kittle,SFO,0,0,16.0,2022,234
Brandon Aiyuk,SFO,0,0,16.0,2022,234
Jauan Jennings,SFO,0,0,16.0,2022,234
