Player,Tm,Def Interceptions Int,Def Interceptions Yds,Def Interceptions TD,Def Interceptions Lng,Def Interceptions PD,Sk,Tackles Comb,Tackles Solo,Tackles Ast,Tackles TFL,Tackles QBHits,Fumbles FR,Fumbles Yds,Fumbles TD,Fumbles FF,week,year,game_id
Jaquan Johnson,BUF,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,16.0,2022,227
Ed Oliver,BUF,0,0,0,0,2,1.0,4,4,0,2,1,0,0,0,0,16.0,2022,227
A.J. Epenesa,BUF,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,16.0,2022,227
Tremaine Edmunds,BUF,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0,16.0,2022,227
Damar Hamlin,BUF,0,0,0,0,0,0.0,6,4,2,2,0,0,0,0,0,16.0,2022,227
Matt Milano,BUF,0,0,0,0,1,0.0,6,4,2,0,1,0,0,0,0,16.0,2022,227
Siran Neal,BUF,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0,16.0,2022,227
Tre'Davious White,BUF,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0,16.0,2022,227
Shaq Lawson,BUF,0,0,0,0,0,0.0,4,4,0,2,0,0,0,0,0,16.0,2022,227
Dane Jackson,BUF,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,1,16.0,2022,227
Taron Johnson,BUF,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,16.0,2022,227
DaQuan Jones,BUF,0,0,0,0,0,0.0,3,3,0,0,1,0,0,0,0,16.0,2022,227
Kaiir Elam,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2022,227
Cameron Lewis,BUF,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,16.0,2022,227
Jordan Phillips,BUF,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,16.0,2022,227
Tim Settle,BUF,0,0,0,0,0,0.0,2,1,1,1,0,1,0,0,0,16.0,2022,227
Tyler Bass,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
James Cook,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Dion Dawkins,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Tyrel Dodson,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Kingsley Jonathan,BUF,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,16.0,2022,227
Taiwan Jones,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2022,227
A.J. Klein,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Jordan Poyer,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Gregory Rousseau,BUF,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,16.0,2022,227
Khalil Shakir,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Josh Allen,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.0,2022,227
Nyheim Hines,BUF,0,0,0,0,0,0.0,0,0,0,0,0,1,11,0,0,16.0,2022,227
Nicholas Morrow,CHI,1,5,0,5,1,0.0,8,5,3,0,0,0,0,0,0,16.0,2022,227
Kyler Gordon,CHI,1,36,0,36,1,0.0,5,5,0,0,0,0,0,0,0,16.0,2022,227
Jaquan Brisker,CHI,0,0,0,0,0,1.0,7,4,3,0,1,0,0,0,0,16.0,2022,227
Joe Thomas,CHI,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0,16.0,2022,227
Josh Blackwell,CHI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,16.0,2022,227
DeAndre Houston-Carson,CHI,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,16.0,2022,227
Jaylon Jones,CHI,0,0,0,0,2,0.0,4,2,2,0,0,0,0,0,0,16.0,2022,227
Justin Jones,CHI,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0,16.0,2022,227
Matthew Adams,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1,16.0,2022,227
Trevis Gipson,CHI,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0,16.0,2022,227
Elijah Hicks,CHI,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0,16.0,2022,227
Elijah Lee,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2022,227
Mike Pennel,CHI,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,16.0,2022,227
Khari Blasingame,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Taco Charlton,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2022,227
Ryan Griffin,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2022,227
Al-Quadin Muhammad,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Dominique Robinson,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
Patrick Scales,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2022,227
Michael Schofield,CHI,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,16.0,2022,227
A.J. Thomas,CHI,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,16.0,2022,227
Justin Fields,CHI,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,16.0,2022,227
