#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,KAN 29,3,0:45,8,Punt,1,Chiefs,16.0,2022,232
2,1,11:53,KAN 37,9,5:12,63,Touchdown,1,Chiefs,16.0,2022,232
3,1,4:11,KAN 41,4,1:37,17,Punt,1,Chiefs,16.0,2022,232
4,1,1:28,KAN 30,3,1:28,7,Punt,1,Chiefs,16.0,2022,232
5,2,12:17,KAN 47,7,3:21,53,Touchdown,1,Chiefs,16.0,2022,232
6,2,5:28,KAN 28,6,2:48,43,Field Goal,1,Chiefs,16.0,2022,232
7,3,14:05,KAN 33,3,1:05,7,Punt,1,Chiefs,16.0,2022,232
8,3,7:24,KAN 34,5,2:53,7,Punt,1,Chiefs,16.0,2022,232
9,4,14:53,KAN 22,3,1:30,-1,Punt,1,Chiefs,16.0,2022,232
10,4,7:42,KAN 20,5,3:00,80,Touchdown,1,Chiefs,16.0,2022,232
11,4,2:25,SEA 44,4,1:19,8,Downs,1,Chiefs,16.0,2022,232
