Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
T.J. Edwards,PHI,0,7,7,100.0%,66.0,9.4,9.4,0.0,106.0,4.3,30.0,36.0,1,0,0,0.0,0,14,0,0.0%,16.0,2022,235
Kyzir White,PHI,0,6,4,66.7%,53.0,13.3,8.8,0.0,94.4,5.5,14.0,39.0,2,0,0,0.5,1,6,1,14.3%,16.0,2022,235
Darius Slay,PHI,0,4,4,100.0%,30.0,7.5,7.5,0.0,97.9,3.0,12.0,18.0,0,0,0,0.0,0,3,0,0.0%,16.0,2022,235
Josiah Scott,PHI,0,4,3,75.0%,76.0,25.3,19.0,0.0,116.7,18.8,66.0,10.0,0,0,0,0.0,0,2,0,0.0%,16.0,2022,235
Marcus Epps,PHI,0,3,3,100.0%,51.0,17.0,17.0,1.0,158.3,13.7,41.0,10.0,1,0,0,0.0,0,7,0,0.0%,16.0,2022,235
Avonte Maddox,PHI,0,3,2,66.7%,14.0,7.0,4.7,0.0,77.1,0.3,6.0,8.0,1,0,1,1.0,2,3,1,25.0%,16.0,2022,235
Reed Blankenship,PHI,0,2,2,100.0%,42.0,21.0,21.0,1.0,158.3,15.5,31.0,11.0,0,0,0,0.0,0,8,1,11.1%,16.0,2022,235
Haason Reddick,PHI,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,4.0,4.0,4.0,8,1,1,2.0,4,4,0,0.0%,16.0,2022,235
James Bradberry,PHI,0,4,1,25.0%,7.0,7.0,1.8,1.0,79.2,5.5,7.0,0.0,0,0,0,0.0,0,2,0,0.0%,16.0,2022,235
Josh Sweat,PHI,1,0,0,,,,,,,,,,0,0,0,1.5,2,3,0,0.0%,16.0,2022,235
Ndamukong Suh,PHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,16.0,2022,235
Fletcher Cox,PHI,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,16.0,2022,235
Brandon Graham,PHI,0,0,0,,,,,,,,,,0,0,0,0.5,1,2,0,0.0%,16.0,2022,235
Patrick Johnson,PHI,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%,16.0,2022,235
K'Von Wallace,PHI,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,0,0,0.0,0,0,0,,16.0,2022,235
DaRon Bland,DAL,1,11,7,63.6%,81.0,11.6,7.4,2.0,87.5,8.5,69.0,12.0,0,0,0,0.0,0,5,0,0.0%,16.0,2022,235
Nahshon Wright,DAL,0,7,5,71.4%,57.0,11.4,8.1,0.0,95.5,11.7,52.0,5.0,0,0,0,0.0,0,8,0,0.0%,16.0,2022,235
Trevon Diggs,DAL,0,4,4,100.0%,84.0,21.0,21.0,0.0,118.7,14.5,58.0,26.0,0,0,0,0.0,0,2,0,0.0%,16.0,2022,235
Jayron Kearse,DAL,1,5,3,60.0%,60.0,20.0,12.0,0.0,62.5,8.6,30.0,30.0,2,0,0,0.0,0,3,1,25.0%,16.0,2022,235
Anthony Barr,DAL,0,2,2,100.0%,20.0,10.0,10.0,0.0,108.3,0.0,0.0,20.0,3,0,0,0.0,0,7,0,0.0%,16.0,2022,235
Malik Hooker,DAL,0,2,1,50.0%,19.0,19.0,9.5,0.0,83.3,9.5,19.0,0.0,0,0,0,0.0,0,5,0,0.0%,16.0,2022,235
Donovan Wilson,DAL,0,2,1,50.0%,22.0,22.0,11.0,0.0,89.6,20.0,21.0,1.0,1,0,0,0.0,0,7,0,0.0%,16.0,2022,235
Mackensie Alexander,DAL,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,9.0,9.0,3.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,235
Micah Parsons,DAL,0,0,0,,,,,,,,,,2,1,0,0.0,1,3,2,40.0%,16.0,2022,235
Damone Clark,DAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,0,0.0%,16.0,2022,235
Dorance Armstrong Jr.,DAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,16.0,2022,235
