#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:25,NOR 1,3,1:32,7,Punt,0,Saints,16.0,2022,230
2,1,10:34,NOR 20,10,5:24,38,Punt,0,Saints,16.0,2022,230
3,1,3:38,CLE 45,3,0:54,0,Interception,0,Saints,16.0,2022,230
4,2,14:55,NOR 25,3,2:04,6,Punt,0,Saints,16.0,2022,230
5,2,4:07,NOR 27,10,4:07,68,Field Goal,0,Saints,16.0,2022,230
6,3,15:00,NOR 33,9,5:20,67,Touchdown,0,Saints,16.0,2022,230
7,3,6:23,NOR 9,3,2:10,8,Punt,0,Saints,16.0,2022,230
8,3,2:55,CLE 15,4,2:00,15,Touchdown,0,Saints,16.0,2022,230
9,4,13:26,NOR 10,6,3:45,40,Punt,0,Saints,16.0,2022,230
10,4,6:55,CLE 39,3,1:39,1,Punt,0,Saints,16.0,2022,230
11,4,0:19,NOR 22,1,0:19,-1,End of Game,0,Saints,16.0,2022,230
