Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Colts,-17.0,-22.57,-21.55,-0.69,-10.48,2.36,1.25,0.45,7.45,3.6,-1.22,1.77,1.87,-0.15,1.33,16.0,2022,240
Chargers,17.0,-2.36,-1.25,-0.45,-7.45,22.57,21.55,0.69,10.48,-3.6,-1.77,1.22,0.15,-1.87,-1.33,16.0,2022,240
