#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:02,ATL 12,3,2:19,9,Punt,0,Falcons,16.0,2022,226
2,1,8:02,ATL 30,3,1:30,-6,Punt,0,Falcons,16.0,2022,226
4,2,12:42,ATL 33,6,3:33,41,Fumble,0,Falcons,16.0,2022,226
5,2,2:23,ATL 32,11,2:23,54,Field Goal,0,Falcons,16.0,2022,226
6,3,15:00,ATL 21,17,7:59,63,Field Goal,0,Falcons,16.0,2022,226
7,3,3:17,ATL 22,3,1:35,5,Punt,0,Falcons,16.0,2022,226
8,4,14:10,ATL 25,13,7:31,73,Downs,0,Falcons,16.0,2022,226
9,4,4:59,ATL 47,9,2:56,35,Field Goal,0,Falcons,16.0,2022,226
