Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Vikings,4.0,7.38,6.69,2.22,0.46,-6.2,-0.41,-6.48,8.63,3.12,-1.18,3.66,2.97,0.47,-2.8,16.0,2022,233
Giants,-4.0,6.2,0.41,6.48,-8.63,-7.38,-6.69,-2.22,-0.46,-3.12,-3.66,1.18,-0.47,-2.97,2.8,16.0,2022,233
