Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Nate Herbig,G,59,100%,0,0%,1,5%,1,Jets,16.0,2022,225
Laken Tomlinson,G,59,100%,0,0%,1,5%,1,Jets,16.0,2022,225
Connor McGovern,C,59,100%,0,0%,0,0%,1,Jets,16.0,2022,225
Duane Brown,T,59,100%,0,0%,0,0%,1,Jets,16.0,2022,225
George Fant,T,59,100%,0,0%,0,0%,1,Jets,16.0,2022,225
Garrett Wilson,WR,57,97%,0,0%,0,0%,1,Jets,16.0,2022,225
Corey Davis,WR,57,97%,0,0%,0,0%,1,Jets,16.0,2022,225
Elijah Moore,WR,48,81%,0,0%,0,0%,1,Jets,16.0,2022,225
Tyler Conklin,TE,42,71%,0,0%,6,27%,1,Jets,16.0,2022,225
Chris Streveler,QB,31,53%,0,0%,0,0%,1,Jets,16.0,2022,225
C.J. Uzomah,TE,30,51%,0,0%,11,50%,1,Jets,16.0,2022,225
Zach Wilson,QB,29,49%,0,0%,0,0%,1,Jets,16.0,2022,225
Zonovan Knight,RB,24,41%,0,0%,0,0%,1,Jets,16.0,2022,225
Michael Carter,RB,23,39%,0,0%,0,0%,1,Jets,16.0,2022,225
Ty Johnson,RB,12,20%,0,0%,4,18%,1,Jets,16.0,2022,225
Kenny Yeboah,TE,1,2%,0,0%,15,68%,1,Jets,16.0,2022,225
Sauce Gardner,CB,0,0%,72,100%,7,32%,1,Jets,16.0,2022,225
C.J. Mosley,LB,0,0%,72,100%,7,32%,1,Jets,16.0,2022,225
Jordan Whitehead,SS,0,0%,71,99%,1,5%,1,Jets,16.0,2022,225
D.J. Reed,CB,0,0%,71,99%,1,5%,1,Jets,16.0,2022,225
Will Parks,FS,0,0%,69,96%,2,9%,1,Jets,16.0,2022,225
Quincy Williams,LB,0,0%,59,82%,1,5%,1,Jets,16.0,2022,225
Michael Carter II,CB,0,0%,48,67%,1,5%,1,Jets,16.0,2022,225
Sheldon Rankins,DT,0,0%,43,60%,6,27%,1,Jets,16.0,2022,225
Quinnen Williams,NT,0,0%,43,60%,1,5%,1,Jets,16.0,2022,225
John Franklin-Myers,DE,0,0%,42,58%,1,5%,1,Jets,16.0,2022,225
Kwon Alexander,LB,0,0%,34,47%,0,0%,1,Jets,16.0,2022,225
Carl Lawson,DE,0,0%,33,46%,1,5%,1,Jets,16.0,2022,225
Nathan Shepherd,DT,0,0%,32,44%,7,32%,1,Jets,16.0,2022,225
Micheal Clemons,DE,0,0%,31,43%,14,64%,1,Jets,16.0,2022,225
Jermaine Johnson II,DE,0,0%,28,39%,7,32%,1,Jets,16.0,2022,225
Solomon Thomas,DT,0,0%,20,28%,6,27%,1,Jets,16.0,2022,225
Vinny Curry,DE,0,0%,12,17%,7,32%,1,Jets,16.0,2022,225
Bryce Huff,DE,0,0%,6,8%,13,59%,1,Jets,16.0,2022,225
Tony Adams,FS,0,0%,3,4%,20,91%,1,Jets,16.0,2022,225
Hamsah Nasirildeen,LB,0,0%,2,3%,13,59%,1,Jets,16.0,2022,225
Jamien Sherwood,LB,0,0%,1,1%,13,59%,1,Jets,16.0,2022,225
Justin Hardee,CB,0,0%,0,0%,20,91%,1,Jets,16.0,2022,225
Ashtyn Davis,SS,0,0%,0,0%,20,91%,1,Jets,16.0,2022,225
Bryce Hall,CB,0,0%,0,0%,9,41%,1,Jets,16.0,2022,225
Braxton Berrios,WR,0,0%,0,0%,8,36%,1,Jets,16.0,2022,225
Thomas Hennessy,LS,0,0%,0,0%,6,27%,1,Jets,16.0,2022,225
Braden Mann,P,0,0%,0,0%,6,27%,1,Jets,16.0,2022,225
Greg Zuerlein,K,0,0%,0,0%,3,14%,1,Jets,16.0,2022,225
Mike Remmers,T,0,0%,0,0%,1,5%,1,Jets,16.0,2022,225
Dan Feeney,G,0,0%,0,0%,1,5%,1,Jets,16.0,2022,225
Laurent Duvernay-Tardif,G,0,0%,0,0%,1,5%,1,Jets,16.0,2022,225
