Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Russell Wilson,DEN,2,17,0,15,16.0,2022,238
Brett Rypien,DEN,0,0,0,0,16.0,2022,238
Latavius Murray,DEN,8,34,0,10,16.0,2022,238
Chase Edmonds,DEN,6,31,0,25,16.0,2022,238
Marlon Mack,DEN,4,22,0,7,16.0,2022,238
Jerry Jeudy,DEN,0,0,0,0,16.0,2022,238
Courtland Sutton,DEN,0,0,0,0,16.0,2022,238
Greg Dulcich,DEN,0,0,0,0,16.0,2022,238
Freddie Swain,DEN,0,0,0,0,16.0,2022,238
Jalen Virgil,DEN,0,0,0,0,16.0,2022,238
Baker Mayfield,LAR,2,2,0,2,16.0,2022,238
Cam Akers,LAR,23,118,3,21,16.0,2022,238
Malcolm Brown,LAR,2,19,0,17,16.0,2022,238
Kyren Williams,LAR,6,18,0,7,16.0,2022,238
Brandon Powell,LAR,2,3,0,3,16.0,2022,238
Tyler Higbee,LAR,0,0,0,0,16.0,2022,238
Brycen Hopkins,LAR,0,0,0,0,16.0,2022,238
Van Jefferson,LAR,0,0,0,0,16.0,2022,238
Tutu Atwell,LAR,0,0,0,0,16.0,2022,238
Bryce Perkins,LAR,1,-2,0,-2,16.0,2022,238
