Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Dillon Radunz,T,66,100%,0,0%,5,24%,1,Titans,4.0,2023,54
Daniel Brunskill,C,66,100%,0,0%,5,24%,1,Titans,4.0,2023,54
Chris Hubbard,T,66,100%,0,0%,5,24%,1,Titans,4.0,2023,54
Andre Dillard,T,66,100%,0,0%,5,24%,1,Titans,4.0,2023,54
Aaron Brewer,G,66,100%,0,0%,0,0%,1,Titans,4.0,2023,54
Ryan Tannehill,QB,66,100%,0,0%,0,0%,1,Titans,4.0,2023,54
Nick Westbrook-Ikhine,WR,55,83%,0,0%,6,29%,1,Titans,4.0,2023,54
Chris Moore,WR,52,79%,0,0%,3,14%,1,Titans,4.0,2023,54
Chigoziem Okonkwo,TE,43,65%,0,0%,2,10%,1,Titans,4.0,2023,54
Derrick Henry,RB,39,59%,0,0%,0,0%,1,Titans,4.0,2023,54
Tyjae Spears,RB,35,53%,0,0%,2,10%,1,Titans,4.0,2023,54
DeAndre Hopkins,WR,35,53%,0,0%,0,0%,1,Titans,4.0,2023,54
Trevon Wesco,TE,26,39%,0,0%,7,33%,1,Titans,4.0,2023,54
Josh Whyle,TE,19,29%,0,0%,4,19%,1,Titans,4.0,2023,54
Colton Dowell,WR,15,23%,0,0%,9,43%,1,Titans,4.0,2023,54
Kevin Rader,TE,9,14%,0,0%,13,62%,1,Titans,4.0,2023,54
Jeffery Simmons,DT,1,2%,46,87%,3,14%,1,Titans,4.0,2023,54
Mason Kinsey,WR,1,2%,0,0%,5,24%,1,Titans,4.0,2023,54
Amani Hooker,FS,0,0%,53,100%,5,24%,1,Titans,4.0,2023,54
Kevin Byard,FS,0,0%,53,100%,1,5%,1,Titans,4.0,2023,54
Azeez Al-Shaair,LB,0,0%,53,100%,1,5%,1,Titans,4.0,2023,54
Roger McCreary,CB,0,0%,53,100%,0,0%,1,Titans,4.0,2023,54
Kristian Fulton,CB,0,0%,53,100%,0,0%,1,Titans,4.0,2023,54
Sean Murphy-Bunting,CB,0,0%,52,98%,0,0%,1,Titans,4.0,2023,54
Jack Gibbens,LB,0,0%,41,77%,7,33%,1,Titans,4.0,2023,54
Denico Autry,DE,0,0%,38,72%,3,14%,1,Titans,4.0,2023,54
Arden Key,LB,0,0%,37,70%,3,14%,1,Titans,4.0,2023,54
Harold Landry,LB,0,0%,34,64%,0,0%,1,Titans,4.0,2023,54
Teair Tart,DT,0,0%,27,51%,0,0%,1,Titans,4.0,2023,54
Shyheim Carter,FS,0,0%,11,21%,11,52%,1,Titans,4.0,2023,54
Rashad Weaver,LB,0,0%,11,21%,9,43%,1,Titans,4.0,2023,54
Kyle Peko,DT,0,0%,8,15%,3,14%,1,Titans,4.0,2023,54
Naquan Jones,DT,0,0%,7,13%,0,0%,1,Titans,4.0,2023,54
Trevis Gipson,LB,0,0%,3,6%,0,0%,1,Titans,4.0,2023,54
Caleb Murphy,LB,0,0%,2,4%,10,48%,1,Titans,4.0,2023,54
Tre Avery,CB,0,0%,1,2%,12,57%,1,Titans,4.0,2023,54
Anthony Kendall,CB,0,0%,0,0%,14,67%,1,Titans,4.0,2023,54
Monty Rice,LB,0,0%,0,0%,13,62%,1,Titans,4.0,2023,54
Chance Campbell,LB,0,0%,0,0%,13,62%,1,Titans,4.0,2023,54
Matthew Jackson,SS,0,0%,0,0%,12,57%,1,Titans,4.0,2023,54
Nick Folk,K,0,0%,0,0%,11,52%,1,Titans,4.0,2023,54
Ryan Stonehouse,P,0,0%,0,0%,7,33%,1,Titans,4.0,2023,54
Morgan Cox,LS,0,0%,0,0%,7,33%,1,Titans,4.0,2023,54
Xavier Newman-Johnson,G,0,0%,0,0%,5,24%,1,Titans,4.0,2023,54
Justin Murray,T,0,0%,0,0%,5,24%,1,Titans,4.0,2023,54
Corey Levin,C,0,0%,0,0%,5,24%,1,Titans,4.0,2023,54
