Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Jared Goff,DET,0,0,0,0,0,4.0,2023,49
David Montgomery,DET,2,2,20,0,12,4.0,2023,49
Jahmyr Gibbs,DET,5,4,11,0,9,4.0,2023,49
Kalif Raymond,DET,1,1,-2,0,-2,4.0,2023,49
Josh Reynolds,DET,6,3,69,0,26,4.0,2023,49
Amon-Ra St. Brown,DET,7,5,56,1,24,4.0,2023,49
Sam LaPorta,DET,5,4,56,0,35,4.0,2023,49
Marvin Jones,DET,1,0,0,0,0,4.0,2023,49
Jordan Love,GNB,0,0,0,0,0,4.0,2023,49
Aaron Jones,GNB,2,1,-4,0,-4,4.0,2023,49
AJ Dillon,GNB,1,0,0,0,0,4.0,2023,49
Romeo Doubs,GNB,13,9,95,0,16,4.0,2023,49
Jayden Reed,GNB,5,3,55,0,44,4.0,2023,49
Samori Toure,GNB,1,1,35,0,35,4.0,2023,49
Josiah Deguara,GNB,4,4,34,0,13,4.0,2023,49
Christian Watson,GNB,4,2,25,1,24,4.0,2023,49
Tucker Kraft,GNB,2,2,5,0,6,4.0,2023,49
Luke Musgrave,GNB,1,1,1,0,1,4.0,2023,49
Dontayvion Wicks,GNB,1,0,0,0,0,4.0,2023,49
