Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Geno Smith,SEA,1,1,-2,0,-2,4.0,2023,64
Drew Lock,SEA,0,0,0,0,0,4.0,2023,64
Kenneth Walker III,SEA,0,0,0,0,0,4.0,2023,64
Zach Charbonnet,SEA,3,1,9,0,9,4.0,2023,64
Noah Fant,SEA,2,2,63,0,51,4.0,2023,64
Tyler Lockett,SEA,6,4,54,0,23,4.0,2023,64
D.K. Metcalf,SEA,4,3,34,1,16,4.0,2023,64
Cody Thompson,SEA,1,1,10,0,10,4.0,2023,64
Jaxon Smith-Njigba,SEA,6,3,5,0,3,4.0,2023,64
Jake Bobo,SEA,1,0,0,0,0,4.0,2023,64
Colby Parkinson,SEA,1,0,0,0,0,4.0,2023,64
DeeJay Dallas,SEA,1,0,0,0,0,4.0,2023,64
Daniel Jones,NYG,0,0,0,0,0,4.0,2023,64
Parris Campbell,NYG,5,3,15,0,8,4.0,2023,64
Matt Breida,NYG,5,5,48,0,22,4.0,2023,64
Gary Brightwell,NYG,2,1,10,0,10,4.0,2023,64
Wan'Dale Robinson,NYG,6,5,40,0,12,4.0,2023,64
Isaiah Hodgins,NYG,3,3,24,0,11,4.0,2023,64
Darius Slayton,NYG,3,2,23,0,12,4.0,2023,64
Darren Waller,NYG,3,3,21,0,8,4.0,2023,64
Jalin Hyatt,NYG,2,2,10,0,7,4.0,2023,64
Sterling Shepard,NYG,1,1,6,0,6,4.0,2023,64
Daniel Bellinger,NYG,1,1,6,0,6,4.0,2023,64
Ben Bredeson,NYG,1,1,0,0,0,4.0,2023,64
