Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Cardinals,2.0,9.33,4.84,4.46,-2.04,-3.92,-5.67,1.42,2.87,-3.41,-2.82,4.1,2.51,-0.35,-6.85,7.0,2024,107
Chargers,-2.0,3.92,5.67,-1.42,-2.87,-9.33,-4.84,-4.46,2.04,3.41,-4.1,2.82,0.35,-2.51,6.85,7.0,2024,107
