Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Jets,-22.0,-3.83,-2.54,0.39,-10.09,-16.09,-13.68,-2.41,0.0,-1.12,-2.82,5.6,2.38,-2.73,-3.55,7.0,2024,105
Steelers,22.0,16.09,13.68,2.41,0.0,3.83,2.54,-0.39,10.09,1.12,-5.6,2.82,2.73,-2.38,3.55,7.0,2024,105
