Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Raiders,-5.0,-19.97,-18.77,-0.34,-16.39,7.94,3.25,4.36,6.17,5.08,-4.7,3.76,1.87,-2.76,6.91,7.0,2024,103
Rams,5.0,-7.94,-3.25,-4.36,-6.17,19.97,18.77,0.34,16.39,-5.08,-3.76,4.7,2.76,-1.87,-6.91,7.0,2024,103
