Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Bo Nix,DEN,16,26,164,8,30.8,162,6.2,59,3.7,2.3,105,6.6,2,8.0%,5,20.0%,0,8,2,0,2,6.1%,7,4.7,7.0,2024,93
Spencer Rattler,NOR,25,35,172,5,12.2,248,7.1,85,3.4,2.4,87,3.5,3,8.6%,4,11.4%,6,6,0,4,10,22.7%,3,11.3,7.0,2024,93
Jake Haener,NOR,3,4,38,2,50.0,26,6.5,24,8.0,6.0,14,4.7,1,25.0%,0,0.0%,0,3,0,0,0,0.0%,0,,7.0,2024,93
