Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,-33.0,-17.78,-16.94,-1.19,-13.53,-20.0,-15.25,-6.09,0.0,5.0,-2.6,6.37,3.96,-0.5,-2.23,7.0,2024,102
Commanders,33.0,20.0,15.25,6.09,0.0,17.78,16.94,1.19,13.53,-5.0,-6.37,2.6,0.5,-3.96,2.23,7.0,2024,102
