Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Patrick Mahomes,KAN,0,0,0,0,0,7.0,2024,104
Kareem Hunt,KAN,2,2,5,0,3,7.0,2024,104
Mecole Hardman,KAN,2,1,17,0,17,7.0,2024,104
Carson Steele,KAN,0,0,0,0,0,7.0,2024,104
Samaje Perine,KAN,1,1,22,0,22,7.0,2024,104
Xavier Worthy,KAN,8,3,19,0,8,7.0,2024,104
Jaden Hicks,KAN,0,0,0,0,0,7.0,2024,104
Noah Gray,KAN,4,4,66,0,26,7.0,2024,104
Travis Kelce,KAN,5,4,17,0,7,7.0,2024,104
Justin Watson,KAN,1,1,8,0,8,7.0,2024,104
Jody Fortson,KAN,1,0,0,0,0,7.0,2024,104
Skyy Moore,KAN,1,0,0,0,0,7.0,2024,104
Brock Purdy,SFO,0,0,0,0,0,7.0,2024,104
Jordan Mason,SFO,2,2,11,0,7,7.0,2024,104
Kyle Juszczyk,SFO,3,0,0,0,0,7.0,2024,104
Isaac Guerendo,SFO,1,1,5,0,5,7.0,2024,104
George Kittle,SFO,7,6,92,0,41,7.0,2024,104
Jacob Cowing,SFO,3,2,50,0,41,7.0,2024,104
Brandon Aiyuk,SFO,6,2,23,0,15,7.0,2024,104
Ricky Pearsall,SFO,5,3,21,0,9,7.0,2024,104
Ronnie Bell,SFO,2,1,10,0,10,7.0,2024,104
Chris Conley,SFO,2,0,0,0,0,7.0,2024,104
