Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Breece Hall,NYJ,9,6,103,0,3.0,-5,-0.8,108,18.0,-1.2,2,3.0,0,0.0,0,105.3,7.0,2024,105
Garrett Wilson,NYJ,9,5,61,0,3.0,24,4.8,37,7.4,10.8,1,5.0,1,11.1,2,37.0,7.0,2024,105
Tyler Conklin,NYJ,4,4,7,1,1.0,-1,-0.3,8,2.0,-0.3,0,,0,0.0,0,118.7,7.0,2024,105
Allen Lazard,NYJ,4,4,58,0,4.0,47,11.8,11,2.8,11.8,0,,0,0.0,0,118.7,7.0,2024,105
Davante Adams,NYJ,9,3,30,0,1.0,19,6.3,11,3.7,5.0,0,,0,0.0,0,43.7,7.0,2024,105
Braelon Allen,NYJ,1,1,2,0,,-5,-5.0,7,7.0,-5.0,1,1.0,0,0.0,0,79.2,7.0,2024,105
Mike Williams,NYJ,2,1,15,0,1.0,11,11.0,4,4.0,14.0,0,,0,0.0,0,75.0,7.0,2024,105
Irvin Charles,NYJ,1,0,0,0,,0,,0,,3.0,0,,0,0.0,0,39.6,7.0,2024,105
George Pickens,PIT,9,5,111,1,4.0,99,19.8,12,2.4,16.9,0,,1,11.1,0,136.8,7.0,2024,105
Darnell Washington,PIT,4,4,36,0,2.0,7,1.8,29,7.3,1.8,0,,0,0.0,0,104.2,7.0,2024,105
Pat Freiermuth,PIT,3,2,51,0,2.0,22,11.0,29,14.5,7.3,0,,0,0.0,0,109.7,7.0,2024,105
Van Jefferson,PIT,3,2,15,1,2.0,9,4.5,6,3.0,4.0,0,,0,0.0,0,118.1,7.0,2024,105
Jaylen Warren,PIT,3,2,15,0,1.0,-4,-2.0,19,9.5,0.7,0,,0,0.0,0,78.5,7.0,2024,105
Calvin Austin III,PIT,4,1,36,0,1.0,16,16.0,20,20.0,5.8,0,,1,25.0,0,64.6,7.0,2024,105
Najee Harris,PIT,1,0,0,0,0.0,0,,0,,1.0,0,,0,0.0,0,39.6,7.0,2024,105
