Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Drake Maye,NWE,26,37,276,13,33.3,280,7.6,134,5.2,3.6,142,5.5,2,5.6%,4,11.1%,2,4,1,1,4,9.5%,3,6.0,7.0,2024,94
Trevor Lawrence,JAX,15,20,193,9,45.0,111,5.6,105,7.0,5.3,88,5.9,1,5.0%,2,10.0%,0,4,0,0,0,0.0%,1,11.0,7.0,2024,94
