Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
A.J. Brown,PHI,5,5,89,1,5.0,75,15.0,14,2.8,15.0,0,,0,0.0,0,158.3,7.0,2024,101
Saquon Barkley,PHI,3,2,11,0,0.0,-6,-3.0,17,8.5,-5.0,1,2.0,0,0.0,0,72.9,7.0,2024,101
Grant Calcaterra,PHI,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,7.0,2024,101
Kenneth Gainwell,PHI,1,1,11,0,1.0,4,4.0,7,7.0,4.0,0,,0,0.0,0,112.5,7.0,2024,101
DeVonta Smith,PHI,2,1,-2,0,,-2,-2.0,0,0.0,0.5,0,,0,0.0,0,56.2,7.0,2024,101
Parris Campbell,PHI,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6,7.0,2024,101
Jahan Dotson,PHI,1,0,0,0,,0,,0,,25.0,0,,0,0.0,0,39.6,7.0,2024,101
Wan'Dale Robinson,NYG,9,6,23,0,,14,2.3,9,1.5,1.8,0,,0,0.0,0,70.1,7.0,2024,101
Malik Nabers,NYG,8,4,41,0,4.0,29,7.3,12,3.0,13.1,0,,0,0.0,0,65.1,7.0,2024,101
Tyrone Tracy Jr.,NYG,3,3,9,0,0.0,-2,-0.7,11,3.7,-0.7,0,,0,0.0,0,79.2,7.0,2024,101
Daniel Bellinger,NYG,1,1,11,0,1.0,3,3.0,8,8.0,3.0,0,,0,0.0,0,112.5,7.0,2024,101
Eric Gray,NYG,1,1,7,0,,-7,-7.0,14,14.0,-7.0,1,1.0,0,0.0,0,95.8,7.0,2024,101
Devin Singletary,NYG,1,1,3,0,,-3,-3.0,6,6.0,-3.0,0,,0,0.0,0,79.2,7.0,2024,101
Darius Slayton,NYG,3,1,11,0,1.0,11,11.0,0,0.0,16.3,0,,0,0.0,0,45.1,7.0,2024,101
Jalin Hyatt,NYG,1,0,0,0,,0,,0,,31.0,0,,1,100.0,0,39.6,7.0,2024,101
