Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Giants,-25.0,-19.97,-21.84,1.47,0.66,-6.49,4.75,-11.9,0.0,2.06,-1.88,5.03,7.74,-9.09,0.26,7.0,2024,101
Eagles,25.0,6.49,-4.75,11.9,0.0,19.97,21.84,-1.47,-0.66,-2.06,-5.03,1.88,9.09,-7.74,-0.26,7.0,2024,101
