Player,Pos,home_team,team,week,year,game_id
Geno Smith,QB,0,Seahawks,7.0,2024,96
Kenneth Walker III,RB,0,Seahawks,7.0,2024,96
Jaxon Smith-Njigba,WR,0,Seahawks,7.0,2024,96
D.K. Metcalf,WR,0,Seahawks,7.0,2024,96
Tyler Lockett,WR,0,Seahawks,7.0,2024,96
Pharaoh Brown,TE,0,Seahawks,7.0,2024,96
Michael Jerrell,OT,0,Seahawks,7.0,2024,96
Charles Cross,T,0,Seahawks,7.0,2024,96
Anthony Bradford,G,0,Seahawks,7.0,2024,96
Laken Tomlinson,G,0,Seahawks,7.0,2024,96
Connor Williams,C,0,Seahawks,7.0,2024,96
Dre'Mont Jones,DE,0,Seahawks,7.0,2024,96
Leonard Williams,DE,0,Seahawks,7.0,2024,96
Johnathan Hankins,DT,0,Seahawks,7.0,2024,96
Derick Hall,OLB,0,Seahawks,7.0,2024,96
Tyrel Dodson,LB,0,Seahawks,7.0,2024,96
Jerome Baker,LB,0,Seahawks,7.0,2024,96
Josh Jobe,CB,0,Seahawks,7.0,2024,96
Nehemiah Pritchett,CB,0,Seahawks,7.0,2024,96
Coby Bryant,CB,0,Seahawks,7.0,2024,96
Devon Witherspoon,CB,0,Seahawks,7.0,2024,96
Julian Love,FS,0,Seahawks,7.0,2024,96
