Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,0,Ravens,7.0,2024,106
Derrick Henry,RB,0,Ravens,7.0,2024,106
Rashod Bateman,WR,0,Ravens,7.0,2024,106
Zay Flowers,WR,0,Ravens,7.0,2024,106
Nelson Agholor,WR,0,Ravens,7.0,2024,106
Mark Andrews,TE,0,Ravens,7.0,2024,106
Patrick Mekari,OL,0,Ravens,7.0,2024,106
Roger Rosengarten,OT,0,Ravens,7.0,2024,106
Daniel Faalele,T,0,Ravens,7.0,2024,106
Ronnie Stanley,T,0,Ravens,7.0,2024,106
Tyler Linderbaum,C,0,Ravens,7.0,2024,106
Travis Jones,DT,0,Ravens,7.0,2024,106
Nnamdi Madubuike,DT,0,Ravens,7.0,2024,106
Odafe Oweh,OLB,0,Ravens,7.0,2024,106
Kyle Van Noy,OLB,0,Ravens,7.0,2024,106
Trenton Simpson,LB,0,Ravens,7.0,2024,106
Roquan Smith,LB,0,Ravens,7.0,2024,106
Marlon Humphrey,CB,0,Ravens,7.0,2024,106
Eddie Jackson,FS,0,Ravens,7.0,2024,106
Brandon Stephens,DB,0,Ravens,7.0,2024,106
Kyle Hamilton,S,0,Ravens,7.0,2024,106
Marcus Williams,S,0,Ravens,7.0,2024,106
