Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Lamar Jackson,BAL,9,52,0,17,7.0,2024,106
Derrick Henry,BAL,15,169,0,81,7.0,2024,106
Zay Flowers,BAL,1,19,0,19,7.0,2024,106
Justice Hill,BAL,5,4,0,3,7.0,2024,106
Rashod Bateman,BAL,0,0,0,0,7.0,2024,106
Mark Andrews,BAL,0,0,0,0,7.0,2024,106
Nelson Agholor,BAL,0,0,0,0,7.0,2024,106
Isaiah Likely,BAL,0,0,0,0,7.0,2024,106
Charlie Kolar,BAL,0,0,0,0,7.0,2024,106
Patrick Ricard,BAL,0,0,0,0,7.0,2024,106
Baker Mayfield,TAM,5,22,0,12,7.0,2024,106
Rachaad White,TAM,10,40,0,8,7.0,2024,106
Sean Tucker,TAM,5,29,0,15,7.0,2024,106
Bucky Irving,TAM,9,23,1,6,7.0,2024,106
Jalen McMillan,TAM,1,11,0,11,7.0,2024,106
Cade Otton,TAM,0,0,0,0,7.0,2024,106
Chris Godwin,TAM,0,0,0,0,7.0,2024,106
Mike Evans,TAM,0,0,0,0,7.0,2024,106
Trey Palmer,TAM,0,0,0,0,7.0,2024,106
Sterling Shepard,TAM,0,0,0,0,7.0,2024,106
