Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Tyler Huntley,MIA,5,20,0,6,7.0,2024,99
Tim Boyle,MIA,1,4,0,4,7.0,2024,99
De'Von Achane,MIA,15,77,0,15,7.0,2024,99
Raheem Mostert,MIA,11,50,0,14,7.0,2024,99
Jaylen Wright,MIA,5,33,0,19,7.0,2024,99
Tyreek Hill,MIA,1,5,0,5,7.0,2024,99
Jonnu Smith,MIA,0,0,0,0,7.0,2024,99
Jaylen Waddle,MIA,0,0,0,0,7.0,2024,99
Malik Washington,MIA,0,0,0,0,7.0,2024,99
Julian Hill,MIA,0,0,0,0,7.0,2024,99
Odell Beckham Jr.,MIA,0,0,0,0,7.0,2024,99
Alec Ingold,MIA,2,-1,0,0,7.0,2024,99
Anthony Richardson,IND,14,56,0,22,7.0,2024,99
Tyler Goodson,IND,14,51,1,19,7.0,2024,99
Trey Sermon,IND,8,36,0,11,7.0,2024,99
Ashton Dulin,IND,1,12,0,12,7.0,2024,99
Michael Pittman Jr.,IND,0,0,0,0,7.0,2024,99
Adonai Mitchell,IND,0,0,0,0,7.0,2024,99
Alec Pierce,IND,0,0,0,0,7.0,2024,99
Will Mallory,IND,0,0,0,0,7.0,2024,99
Josh Downs,IND,0,0,0,0,7.0,2024,99
Andrew Ogletree,IND,0,0,0,0,7.0,2024,99
Kylen Granson,IND,0,0,0,0,7.0,2024,99
Mo Alie-Cox,IND,0,0,0,0,7.0,2024,99
