Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,10,21,86,6,24.0,153,7.3,40,4.0,1.9,46,4.6,3,15.8%,5,26.3%,4,5,5,3,12,41.4%,4,5.0,7.0,2024,100
Jordan Love,GNB,24,33,220,12,33.3,297,9.0,139,5.8,4.2,81,3.4,2,6.1%,5,15.2%,3,12,0,3,6,16.7%,0,,7.0,2024,100
