Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Amon-Ra St. Brown,DET,8,8,112,1,7.0,87,10.9,25,3.1,10.9,0,,0,0.0,0,158.3,7.0,2024,95
Jahmyr Gibbs,DET,4,4,44,0,3.0,-9,-2.3,53,13.3,-2.3,0,,0,0.0,0,112.5,7.0,2024,95
David Montgomery,DET,4,3,39,0,1.0,2,0.7,37,12.3,1.3,1,3.0,0,0.0,0,105.2,7.0,2024,95
Kalif Raymond,DET,4,3,39,1,2.0,22,7.3,17,5.7,15.0,0,,0,0.0,0,144.8,7.0,2024,95
Tim Patrick,DET,2,2,25,0,1.0,17,8.5,8,4.0,8.5,0,,0,0.0,0,118.7,7.0,2024,95
Sam LaPorta,DET,2,1,25,0,1.0,21,21.0,4,4.0,10.5,0,,0,0.0,0,95.8,7.0,2024,95
Jameson Williams,DET,1,1,-4,0,,-5,-5.0,1,1.0,-5.0,0,,0,0.0,0,79.2,7.0,2024,95
Justin Jefferson,MIN,8,7,81,1,4.0,54,7.7,27,3.9,9.1,0,,0,0.0,0,148.4,7.0,2024,95
Johnny Mundt,MIN,5,4,8,0,,1,0.3,7,1.8,1.2,0,,1,20.0,0,79.2,7.0,2024,95
Jalen Nailor,MIN,5,4,76,0,3.0,50,12.5,26,6.5,12.2,0,,0,0.0,0,118.7,7.0,2024,95
Jordan Addison,MIN,4,3,66,0,1.0,59,19.7,7,2.3,18.5,0,,0,0.0,1,77.1,7.0,2024,95
Aaron Jones,MIN,3,3,23,0,2.0,1,0.3,22,7.3,0.3,0,,0,0.0,0,98.6,7.0,2024,95
Josh Oliver,MIN,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,7.0,2024,95
