0,1,week,year,game_id
Won Toss,Commanders (deferred),7.0,2024,102
Roof,outdoors,7.0,2024,102
Surface,grass,7.0,2024,102
Duration,2:39,7.0,2024,102
Attendance,63380,7.0,2024,102
Weather,"76 degrees, relative humidity 34%, wind 2 mph",7.0,2024,102
Vegas Line,Washington Commanders -9.5,7.0,2024,102
Over/Under,51.5 (under),7.0,2024,102
