Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Mason Rudolph,TEN,25,40,215,13,30.2,225,5.6,104,4.2,2.6,111,4.4,2,5.1%,8,20.5%,3,12,2,7,12,27.3%,1,8.0,7.0,2024,97
Josh Allen,BUF,21,33,323,14,41.2,297,9.0,151,7.2,4.6,172,8.2,1,3.1%,4,12.5%,1,10,0,3,4,11.4%,1,7.0,7.0,2024,97
