Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Ikem Ekwonu,T,43,100%,0,0%,1,4%,0,Panthers,7.0,2024,102
Robert Hunt,G,43,100%,0,0%,1,4%,0,Panthers,7.0,2024,102
Yosh Nijman,T,43,100%,0,0%,1,4%,0,Panthers,7.0,2024,102
Brady Christensen,G,43,100%,0,0%,0,0%,0,Panthers,7.0,2024,102
Damien Lewis,G,42,98%,0,0%,1,4%,0,Panthers,7.0,2024,102
Andy Dalton,QB,40,93%,0,0%,0,0%,0,Panthers,7.0,2024,102
Xavier Legette,WR,36,84%,0,0%,9,35%,0,Panthers,7.0,2024,102
Chuba Hubbard,RB,36,84%,0,0%,0,0%,0,Panthers,7.0,2024,102
Ja'Tavion Sanders,TE,32,74%,0,0%,10,38%,0,Panthers,7.0,2024,102
Diontae Johnson,WR,30,70%,0,0%,0,0%,0,Panthers,7.0,2024,102
Jalen Coker,WR,22,51%,0,0%,9,35%,0,Panthers,7.0,2024,102
Ian Thomas,TE,21,49%,0,0%,0,0%,0,Panthers,7.0,2024,102
David Moore,WR,14,33%,0,0%,6,23%,0,Panthers,7.0,2024,102
Jonathan Mingo,WR,11,26%,0,0%,12,46%,0,Panthers,7.0,2024,102
Miles Sanders,RB,11,26%,0,0%,0,0%,0,Panthers,7.0,2024,102
Bryce Young,QB,3,7%,0,0%,0,0%,0,Panthers,7.0,2024,102
Chandler Zavala,G,2,5%,0,0%,1,4%,0,Panthers,7.0,2024,102
Feleipe Franks,TE,1,2%,0,0%,17,65%,0,Panthers,7.0,2024,102
Nick Scott,SS,0,0%,69,100%,5,19%,0,Panthers,7.0,2024,102
Trevin Wallace,LB,0,0%,69,100%,0,0%,0,Panthers,7.0,2024,102
Xavier Woods,FS,0,0%,69,100%,0,0%,0,Panthers,7.0,2024,102
Jaycee Horn,CB,0,0%,60,87%,0,0%,0,Panthers,7.0,2024,102
Michael Jackson,CB,0,0%,56,81%,8,31%,0,Panthers,7.0,2024,102
Chandler Wooten,LB,0,0%,51,74%,13,50%,0,Panthers,7.0,2024,102
Charles Harris,DE,0,0%,48,70%,8,31%,0,Panthers,7.0,2024,102
Shy Tuttle,DT,0,0%,43,62%,8,31%,0,Panthers,7.0,2024,102
LaBryan Ray,DE,0,0%,43,62%,8,31%,0,Panthers,7.0,2024,102
Nick Thurman,DT,0,0%,41,59%,8,31%,0,Panthers,7.0,2024,102
Chau Smith-Wade,CB,0,0%,39,57%,8,31%,0,Panthers,7.0,2024,102
Dane Jackson,CB,0,0%,34,49%,1,4%,0,Panthers,7.0,2024,102
Marquis Haynes,LB,0,0%,34,49%,1,4%,0,Panthers,7.0,2024,102
DJ Johnson,LB,0,0%,26,38%,1,4%,0,Panthers,7.0,2024,102
DeShawn Williams,DE,0,0%,24,35%,0,0%,0,Panthers,7.0,2024,102
T.J. Smith,DT,0,0%,17,25%,8,31%,0,Panthers,7.0,2024,102
Thomas Incoom,LB,0,0%,16,23%,25,96%,0,Panthers,7.0,2024,102
Shaq Lawson,DE,0,0%,14,20%,0,0%,0,Panthers,7.0,2024,102
Lonnie Johnson Jr.,FS,0,0%,6,9%,24,92%,0,Panthers,7.0,2024,102
Jammie Robinson,SS,0,0%,0,0%,19,73%,0,Panthers,7.0,2024,102
Shaquille Quarterman,LB,0,0%,0,0%,17,65%,0,Panthers,7.0,2024,102
Raheem Blackshear,RB,0,0%,0,0%,14,54%,0,Panthers,7.0,2024,102
Demani Richardson,SS,0,0%,0,0%,12,46%,0,Panthers,7.0,2024,102
Jacoby Windmon,LB,0,0%,0,0%,8,31%,0,Panthers,7.0,2024,102
J.J. Jansen,LS,0,0%,0,0%,6,23%,0,Panthers,7.0,2024,102
Johnny Hekker,P,0,0%,0,0%,6,23%,0,Panthers,7.0,2024,102
Shemar Bartholomew,CB,0,0%,0,0%,5,19%,0,Panthers,7.0,2024,102
Eddy Piñeiro,K,0,0%,0,0%,3,12%,0,Panthers,7.0,2024,102
Cade Mays,G,0,0%,0,0%,1,4%,0,Panthers,7.0,2024,102
Jarrett Kingston,T,0,0%,0,0%,1,4%,0,Panthers,7.0,2024,102
