Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Landon Young,T,70,100%,0,0%,2,7%,1,Saints,7.0,2024,93
Trevor Penning,T,70,100%,0,0%,2,7%,1,Saints,7.0,2024,93
Taliese Fuaga,T,70,100%,0,0%,2,7%,1,Saints,7.0,2024,93
Connor McGovern,C,70,100%,0,0%,0,0%,1,Saints,7.0,2024,93
Spencer Rattler,QB,65,93%,0,0%,0,0%,1,Saints,7.0,2024,93
Bub Means,WR,62,89%,0,0%,8,28%,1,Saints,7.0,2024,93
Mason Tipton,WR,58,83%,0,0%,8,28%,1,Saints,7.0,2024,93
Juwan Johnson,TE,51,73%,0,0%,4,14%,1,Saints,7.0,2024,93
Cedrick Wilson Jr.,WR,48,69%,0,0%,10,34%,1,Saints,7.0,2024,93
Kyle Hergel,G,45,64%,0,0%,2,7%,1,Saints,7.0,2024,93
Foster Moreau,TE,42,60%,0,0%,2,7%,1,Saints,7.0,2024,93
Alvin Kamara,RB,40,57%,0,0%,0,0%,1,Saints,7.0,2024,93
Nick Saldiveri,G,25,36%,0,0%,1,3%,1,Saints,7.0,2024,93
Kendre Miller,RB,20,29%,0,0%,0,0%,1,Saints,7.0,2024,93
Adam Prentice,FB,13,19%,0,0%,13,45%,1,Saints,7.0,2024,93
Jamaal Williams,RB,12,17%,0,0%,6,21%,1,Saints,7.0,2024,93
Jake Haener,QB,5,7%,0,0%,0,0%,1,Saints,7.0,2024,93
Dallin Holker,TE,3,4%,0,0%,2,7%,1,Saints,7.0,2024,93
Equanimeous St. Brown,WR,1,1%,0,0%,8,28%,1,Saints,7.0,2024,93
Jordan Howden,SS,0,0%,65,100%,11,38%,1,Saints,7.0,2024,93
Demario Davis,LB,0,0%,65,100%,0,0%,1,Saints,7.0,2024,93
Tyrann Mathieu,FS,0,0%,64,98%,0,0%,1,Saints,7.0,2024,93
Alontae Taylor,CB,0,0%,52,80%,11,38%,1,Saints,7.0,2024,93
Willie Gay Jr.,LB,0,0%,50,77%,2,7%,1,Saints,7.0,2024,93
Marshon Lattimore,CB,0,0%,48,74%,0,0%,1,Saints,7.0,2024,93
Carl Granderson,DE,0,0%,47,72%,7,24%,1,Saints,7.0,2024,93
Nathan Shepherd,DT,0,0%,40,62%,7,24%,1,Saints,7.0,2024,93
Bryan Bresee,DT,0,0%,39,60%,7,24%,1,Saints,7.0,2024,93
Chase Young,DE,0,0%,37,57%,0,0%,1,Saints,7.0,2024,93
Cameron Jordan,DE,0,0%,34,52%,0,0%,1,Saints,7.0,2024,93
Kool-Aid McKinstry,CB,0,0%,33,51%,1,3%,1,Saints,7.0,2024,93
Paulson Adebo,CB,0,0%,28,43%,0,0%,1,Saints,7.0,2024,93
Anfernee Orji,LB,0,0%,26,40%,27,93%,1,Saints,7.0,2024,93
John Ridgeway,DT,0,0%,25,38%,7,24%,1,Saints,7.0,2024,93
Payton Turner,DE,0,0%,23,35%,13,45%,1,Saints,7.0,2024,93
Khristian Boyd,DT,0,0%,18,28%,0,0%,1,Saints,7.0,2024,93
Johnathan Abram,SS,0,0%,11,17%,12,41%,1,Saints,7.0,2024,93
Rico Payton,CB,0,0%,8,12%,12,41%,1,Saints,7.0,2024,93
Isaiah Foskey,DE,0,0%,2,3%,26,90%,1,Saints,7.0,2024,93
D'Marco Jackson,LB,0,0%,0,0%,27,93%,1,Saints,7.0,2024,93
J.T. Gray,SS,0,0%,0,0%,27,93%,1,Saints,7.0,2024,93
Jaylan Ford,LB,0,0%,0,0%,17,59%,1,Saints,7.0,2024,93
Jermaine Jackson,WR,0,0%,0,0%,11,38%,1,Saints,7.0,2024,93
Matthew Hayball,P,0,0%,0,0%,9,31%,1,Saints,7.0,2024,93
Zach Wood,LS,0,0%,0,0%,8,28%,1,Saints,7.0,2024,93
Blake Grupe,K,0,0%,0,0%,4,14%,1,Saints,7.0,2024,93
Lucas Patrick,G,0,0%,0,0%,2,7%,1,Saints,7.0,2024,93
Oli Udoh,T,0,0%,0,0%,1,3%,1,Saints,7.0,2024,93
